tec_name,label,sentence
Archive Collected Data,25,Backdoor.Oldrea writes collected data to a temporary file in an encrypted form before exfiltration to a C2 server.
Archive Collected Data,25,Agent Tesla can encrypt data with 3DES before sending it over to a C2 server.
Archive Collected Data,25,Epic encrypts collected data using a public key framework before sending it over the C2 channel.
Archive Collected Data,25,Some variants encrypt the collected data with AES and encode it with base64 before transmitting it to the C2 server.
Archive Collected Data,25,Gold Dragon encrypts data using Base64 before being sent to the command and control server.
Archive Collected Data,25,FELIXROOT encrypts collected data with AES and Base64 and then sends it to the C2 server.
Archive Collected Data,25,Emotet has been observed encrypting the data it collects before sending it to the C2 server.
Archive Collected Data,25,Remexi encrypts and adds all gathered browser data into files for upload to C2.
Archive Collected Data,25,LightNeuron contains a function to encrypt and store emails that it collects.
Archive Collected Data,25,Exaramel for Windows automatically encrypts files before sending them to the C2 server.
Archive Collected Data,25,Machete stores zipped files with profile data from installed web browsers.
Archive Collected Data,25,Cadelspy has the ability to compress stolen data into a .cab file.
Archive Collected Data,25,Aria-body has used ZIP to compress data gathered on a compromised host.
Archive Collected Data,25,Kessel can RC4-encrypt credentials before sending to the C2.
Archive Collected Data,25,Pillowmint has encrypted stolen credit card information with AES and further encoded it with Base64.
Archive Collected Data,25,WellMail can archive files on the compromised host.
Archive Collected Data,25,NETWIRE has the ability to compress archived screenshots.
Archive Collected Data,25,Dtrack packs collected data into a password protected archive.
Archive Collected Data,25,TAINTEDSCRIBE has used FileReadZipSend to compress a file and send to C2.
Archive Collected Data,25,BLUELIGHT can zip files before exfiltration.
Archive Collected Data,25,"XCSSET will compress entire ~/Desktop folders excluding all .git folders, but only if the total data size is under 200MB."
Archive Collected Data,25,Patchwork encrypted the collected files' path with AES and then encoded them with base64.
Archive Collected Data,25,"Honeybee adds collected files to a temp.zip file saved in the %temp% folder, then base64 encodes it and uploads it to control server."
Archive Collected Data,25,"Following data collection, FIN6 has compressed log files into a ZIP archive prior to staging and exfiltration."
Archive Collected Data,25,"Lazarus Group malware RomeoDelta archives specified directories in .zip format, encrypts the .zip file, and uploads it to its C2 server."
Archive Collected Data,25,APT28 used a publicly available tool to gather and compress multiple documents on the DCCC and DNC networks.
Archive Collected Data,25,The Ke3chang group has been known to compress data before exfiltration.
Archive Collected Data,25,Dragonfly 2.0 compressed data into .zip files prior to exfiltrating it.
Archive Collected Data,25,APT32's backdoor has used LZMA compression and RC4 encryption before exfiltration.
Archive Collected Data,25,menuPass has encrypted files and information before exfiltration.
Archive Collected Data,25,Leviathan has archived victim's data prior to exfiltration.
Archive via Custom Method,26,An adversary may compress or encrypt data that is collected prior to exfiltration using a custom method.
Archive via Custom Method,26,"Adversaries may choose to use custom archival methods, such as encryption with XOR or stream ciphers implemented with no external library or utility references."
Archive via Custom Method,26,Custom implementations of well-known compression algorithms have also been used.
Archive via Custom Method,26,InvisiMole uses a variation of the XOR cipher to encrypt files before exfiltration.
Archive via Custom Method,26,"Modules can be pushed to and executed by Duqu that copy data to a staging area, compress it, and XOR encrypt it."
Archive via Custom Method,26,OwaAuth DES-encrypts captured credentials using the key 12345678 before writing the credentials to a log file.
Archive via Custom Method,26,Agent.btz saves system information into an XML file that is then XOR-encoded.
Archive via Custom Method,26,RGDoor encrypts files with XOR before sending them back to the C2 server.
Archive via Custom Method,26,FLASHFLOOD employs the same encoding scheme as SPACESHIP for data it stages.
Archive via Custom Method,26,"Data is compressed with zlib, and bytes are rotated four times before being XOR'ed with 0x23."
Archive via Custom Method,26,ADVSTORESHELL compresses output data generated by command execution with a custom implementation of the Lempel–Ziv–Welch  algorithm.
Archive via Custom Method,26,T9000 encrypts collected data using a single byte XOR key.
